Contest Id,Tabulator Id,Batch Id,Record Id,Precinct,Precinct Portion,rank1,rank2,rank3,rank4,rank5
,2,166,60,,1,Joseph R. Biden,Amy Klobuchar,Bernie Sanders,Pete Buttigieg,Elizabeth Warren
,2,166,61,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,skipped,skipped
,2,166,62,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,skipped,skipped
,2,166,63,,1,Joseph R. Biden,Elizabeth Warren,Bernie Sanders,Pete Buttigieg,skipped
,2,166,64,,1,Bernie Sanders,Undeclared,Undeclared,Undeclared,Undeclared
,2,166,65,,1,Bernie Sanders,Amy Klobuchar,Elizabeth Warren,Joseph R. Biden,Tulsi Gabbard
,2,166,66,,1,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar,Joseph R. Biden,Bernie Sanders
,2,166,67,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,166,68,,1,Bernie Sanders,Elizabeth Warren,skipped,skipped,skipped
,2,166,69,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,166,70,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,166,71,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,166,72,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,skipped,skipped
,2,166,73,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,166,74,,1,Joseph R. Biden,Amy Klobuchar,Bernie Sanders,Tom Steyer,Elizabeth Warren
,2,166,75,,1,Joseph R. Biden,Bernie Sanders,Amy Klobuchar,Elizabeth Warren,Tom Steyer
,2,166,76,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,166,77,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,166,78,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,skipped,skipped
,2,166,79,,1,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders,skipped
,2,166,80,,1,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders
,2,166,81,,1,Joseph R. Biden,Tulsi Gabbard,Amy Klobuchar,Bernie Sanders,skipped
,2,166,82,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,skipped,skipped
,2,166,83,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,166,84,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,skipped,skipped
,2,166,85,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,166,86,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar
,2,166,87,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,skipped,skipped
,2,166,88,,1,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders
,2,166,89,,1,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders
,2,166,90,,1,Bernie Sanders,Joseph R. Biden,Tulsi Gabbard,skipped,skipped
,2,166,91,,1,Joseph R. Biden,Pete Buttigieg,Bernie Sanders,skipped,skipped
,2,166,92,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,166,93,,1,Bernie Sanders,Amy Klobuchar,Pete Buttigieg,Elizabeth Warren,Tulsi Gabbard
,2,166,94,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,166,95,,1,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar,Joseph R. Biden
,2,166,97,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,166,98,,1,Bernie Sanders,Tulsi Gabbard,skipped,skipped,skipped
,2,166,99,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,166,38,,1,overvote,skipped,skipped,skipped,skipped
,2,166,44,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Amy Klobuchar,Bernie Sanders
,2,166,96,,1,Bernie Sanders,Joseph R. Biden,Amy Klobuchar,Tulsi Gabbard,Tom Steyer
,2,167,1,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,167,2,,1,Joseph R. Biden,Bernie Sanders,Amy Klobuchar,Elizabeth Warren,skipped
,2,167,3,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,167,4,,1,Elizabeth Warren,Bernie Sanders,Tom Steyer,skipped,skipped
,2,167,5,,1,Bernie Sanders,Elizabeth Warren,Tom Steyer,skipped,skipped
,2,167,6,,1,Elizabeth Warren,Joseph R. Biden,Bernie Sanders,skipped,skipped
,2,167,7,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,167,8,,1,Bernie Sanders,Joseph R. Biden,Undeclared,Undeclared,Undeclared
,2,167,9,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,167,10,,1,Joseph R. Biden,Amy Klobuchar,Pete Buttigieg,Elizabeth Warren,Tom Steyer
,2,167,11,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,167,12,,1,Elizabeth Warren,Bernie Sanders,Pete Buttigieg,Tulsi Gabbard,Joseph R. Biden
,2,167,13,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,167,14,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,167,15,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,167,16,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,skipped,skipped
,2,167,17,,1,Elizabeth Warren,Bernie Sanders,skipped,skipped,skipped
,2,167,18,,1,Elizabeth Warren,Joseph R. Biden,skipped,skipped,skipped
,2,167,19,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Tom Steyer,Pete Buttigieg
,2,167,20,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg
,2,167,21,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,167,22,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,skipped,skipped
,2,167,23,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,Undeclared,Tulsi Gabbard
,2,167,24,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,167,25,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,167,26,,1,Joseph R. Biden,Bernie Sanders,Tom Steyer,Amy Klobuchar,Elizabeth Warren
,2,167,27,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,skipped,skipped
,2,167,28,,1,Elizabeth Warren,Pete Buttigieg,Bernie Sanders,Joseph R. Biden,skipped
,2,167,29,,1,Elizabeth Warren,Pete Buttigieg,Joseph R. Biden,Bernie Sanders,Amy Klobuchar
,2,167,30,,1,Elizabeth Warren,Joseph R. Biden,skipped,skipped,skipped
,2,167,32,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,167,33,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,167,34,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,167,35,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,Tom Steyer
,2,167,36,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Michael R. Bloomberg,Pete Buttigieg
,2,167,37,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Amy Klobuchar,skipped
,2,167,38,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,167,39,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,167,40,,1,Bernie Sanders,Elizabeth Warren,Amy Klobuchar,Joseph R. Biden,Pete Buttigieg
,2,167,41,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,167,42,,1,Joseph R. Biden,Amy Klobuchar,Elizabeth Warren,Bernie Sanders,skipped
,2,167,43,,1,Bernie Sanders,Elizabeth Warren,skipped,skipped,skipped
,2,167,45,,1,Bernie Sanders,Tom Steyer,Joseph R. Biden,Amy Klobuchar,Elizabeth Warren
,2,167,46,,1,Bernie Sanders,Elizabeth Warren,skipped,skipped,skipped
,2,167,47,,1,Joseph R. Biden,Michael R. Bloomberg,Bernie Sanders,Amy Klobuchar,Tom Steyer
,2,167,48,,1,Elizabeth Warren,Bernie Sanders,skipped,skipped,skipped
,2,167,49,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,167,50,,1,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden
,2,167,51,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar
,2,167,52,,1,Joseph R. Biden,Bernie Sanders,Amy Klobuchar,Elizabeth Warren,skipped
,2,167,53,,1,Bernie Sanders,Elizabeth Warren,Tulsi Gabbard,Amy Klobuchar,Pete Buttigieg
,2,167,54,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,167,55,,1,Bernie Sanders,Amy Klobuchar,Tulsi Gabbard,skipped,skipped
,2,167,56,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,167,57,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,167,58,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,skipped,skipped
,2,167,59,,1,Joseph R. Biden,Elizabeth Warren,Bernie Sanders,Michael R. Bloomberg,Amy Klobuchar
,2,167,60,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,skipped
,2,167,61,,1,Bernie Sanders,Tulsi Gabbard,Joseph R. Biden,skipped,skipped
,2,167,62,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,167,63,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,167,64,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,167,65,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,167,66,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,167,67,,1,Bernie Sanders,Elizabeth Warren,skipped,skipped,skipped
,2,167,68,,1,Tulsi Gabbard,Elizabeth Warren,Joseph R. Biden,Pete Buttigieg,Amy Klobuchar
,2,167,69,,1,Joseph R. Biden,skipped,skipped,Bernie Sanders,skipped
,2,167,70,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,167,71,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,Undeclared,Undeclared
,2,167,72,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,167,73,,1,Bernie Sanders,Joseph R. Biden,Tulsi Gabbard,Tulsi Gabbard,Tom Steyer
,2,167,74,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,167,75,,1,Elizabeth Warren,Pete Buttigieg,Joseph R. Biden,Bernie Sanders,skipped
,2,167,76,,1,Bernie Sanders,Undeclared,Undeclared,Undeclared,Undeclared
,2,167,77,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,167,78,,1,Elizabeth Warren,Bernie Sanders,skipped,skipped,skipped
,2,167,79,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,167,80,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,167,81,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,skipped,skipped
,2,167,82,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,skipped,skipped
,2,167,83,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,167,84,,1,Bernie Sanders,Undeclared,Undeclared,Undeclared,Undeclared
,2,167,85,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,167,86,,1,Joseph R. Biden,Michael R. Bloomberg,Bernie Sanders,Amy Klobuchar,Tom Steyer
,2,167,87,,1,Elizabeth Warren,Joseph R. Biden,skipped,skipped,skipped
,2,167,88,,1,Elizabeth Warren,Amy Klobuchar,Joseph R. Biden,Bernie Sanders,skipped
,2,167,89,,1,Bernie Sanders,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg,Joseph R. Biden
,2,167,90,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,167,91,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,Pete Buttigieg,skipped
,2,167,92,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,skipped,skipped
,2,167,93,,1,Bernie Sanders,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg,Tom Steyer
,2,167,94,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,167,95,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,167,96,,1,Joseph R. Biden,Bernie Sanders,Amy Klobuchar,Tulsi Gabbard,skipped
,2,167,97,,1,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden
,2,167,31,,1,Joseph R. Biden,Bernie Sanders,Tom Steyer,Michael R. Bloomberg,Pete Buttigieg
,2,167,44,,1,Bernie Sanders,Joseph R. Biden,Tom Steyer,Amy Klobuchar,Tulsi Gabbard
,2,168,1,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,skipped,skipped
,2,168,2,,1,Bernie Sanders,Elizabeth Warren,Tom Steyer,skipped,skipped
,2,168,3,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg,Tom Steyer
,2,168,4,,1,Elizabeth Warren,Amy Klobuchar,Joseph R. Biden,Bernie Sanders,skipped
,2,168,5,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,168,6,,1,Joseph R. Biden,Elizabeth Warren,Bernie Sanders,skipped,skipped
,2,168,7,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,168,8,,1,Joseph R. Biden,Amy Klobuchar,Pete Buttigieg,Tulsi Gabbard,Michael R. Bloomberg
,2,168,10,,1,Bernie Sanders,Pete Buttigieg,skipped,skipped,skipped
,2,168,11,,1,Elizabeth Warren,Bernie Sanders,Tom Steyer,Amy Klobuchar,Joseph R. Biden
,2,168,12,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,168,13,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,168,14,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,168,15,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,168,17,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Tulsi Gabbard,skipped
,2,168,18,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,168,19,,1,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,skipped,skipped
,2,168,20,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,Undeclared,Undeclared
,2,168,21,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,168,22,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,168,23,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,skipped,skipped
,2,168,24,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,168,25,,1,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar,Joseph R. Biden
,2,168,26,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,168,27,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,skipped,skipped
,2,168,28,,1,Elizabeth Warren,Amy Klobuchar,Joseph R. Biden,Bernie Sanders,skipped
,2,168,29,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,168,30,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,168,31,,1,Elizabeth Warren,Joseph R. Biden,Bernie Sanders,skipped,skipped
,2,168,32,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,168,33,,1,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar,Tulsi Gabbard
,2,168,34,,1,Bernie Sanders,Joseph R. Biden,Michael R. Bloomberg,Elizabeth Warren,Pete Buttigieg
,2,168,35,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,168,36,,1,Bernie Sanders,Elizabeth Warren,Tom Steyer,Tulsi Gabbard,Amy Klobuchar
,2,168,37,,1,Joseph R. Biden,Michael R. Bloomberg,Pete Buttigieg,skipped,skipped
,2,168,38,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,skipped,skipped
,2,168,39,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Tulsi Gabbard,Amy Klobuchar
,2,168,40,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,168,41,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,Undeclared,Undeclared
,2,168,42,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,168,43,,1,Bernie Sanders,Tulsi Gabbard,Elizabeth Warren,skipped,skipped
,2,168,45,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Tom Steyer,Michael R. Bloomberg
,2,168,46,,1,Bernie Sanders,Joseph R. Biden,Tulsi Gabbard,skipped,skipped
,2,168,47,,1,Bernie Sanders,Joseph R. Biden,Tulsi Gabbard,skipped,skipped
,2,168,48,,1,Joseph R. Biden,Amy Klobuchar,Pete Buttigieg,skipped,skipped
,2,168,49,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,168,50,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,168,51,,1,Bernie Sanders,Joseph R. Biden,Pete Buttigieg,Elizabeth Warren,Michael R. Bloomberg
,2,168,52,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,skipped,skipped
,2,168,53,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,168,56,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,168,57,,1,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders
,2,168,58,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,168,59,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Michael R. Bloomberg,skipped
,2,168,60,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,168,61,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,168,62,,1,Bernie Sanders,Tom Steyer,Tulsi Gabbard,Elizabeth Warren,Joseph R. Biden
,2,168,63,,1,Bernie Sanders,Tom Steyer,Tulsi Gabbard,Elizabeth Warren,Joseph R. Biden
,2,168,64,,1,Bernie Sanders,Amy Klobuchar,Elizabeth Warren,Tulsi Gabbard,Joseph R. Biden
,2,168,65,,1,Bernie Sanders,Joseph R. Biden,Pete Buttigieg,Elizabeth Warren,Amy Klobuchar
,2,168,66,,1,Joseph R. Biden,Bernie Sanders,Pete Buttigieg,Elizabeth Warren,Amy Klobuchar
,2,168,67,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,168,68,,1,Joseph R. Biden,Elizabeth Warren,Bernie Sanders,skipped,skipped
,2,168,69,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Undeclared,Undeclared
,2,168,70,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,168,71,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,skipped,skipped
,2,168,72,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,168,73,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,168,75,,1,Tulsi Gabbard,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg,Bernie Sanders
,2,168,76,,1,Bernie Sanders,Joseph R. Biden,Pete Buttigieg,Elizabeth Warren,Amy Klobuchar
,2,168,77,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,skipped,skipped
,2,168,78,,1,Bernie Sanders,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg,Joseph R. Biden
,2,168,79,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,skipped,skipped
,2,168,80,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,skipped,skipped
,2,168,81,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,skipped,skipped
,2,168,82,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,168,83,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,168,84,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,168,85,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,168,86,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,168,87,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,168,88,,1,Bernie Sanders,Joseph R. Biden,Amy Klobuchar,skipped,skipped
,2,168,89,,1,Bernie Sanders,Elizabeth Warren,Undeclared,Undeclared,Undeclared
,2,168,90,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Undeclared,skipped
,2,168,91,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,Undeclared,skipped
,2,168,92,,1,Joseph R. Biden,Tom Steyer,Bernie Sanders,Tulsi Gabbard,skipped
,2,168,93,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,168,94,,1,Elizabeth Warren,skipped,skipped,skipped,skipped
,2,168,95,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,skipped,skipped
,2,168,96,,1,Elizabeth Warren,Michael R. Bloomberg,Amy Klobuchar,Joseph R. Biden,Tom Steyer
,2,168,97,,1,Joseph R. Biden,Amy Klobuchar,skipped,skipped,skipped
,2,168,98,,1,Joseph R. Biden,Bernie Sanders,Tulsi Gabbard,skipped,skipped
,2,168,99,,1,Bernie Sanders,Undeclared,Undeclared,Undeclared,Undeclared
,2,168,100,,1,Bernie Sanders,Undeclared,Undeclared,Undeclared,Undeclared
,2,168,9,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,168,16,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,168,44,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,skipped,skipped
,2,168,54,,1,Joseph R. Biden,skipped,overvote,skipped,skipped
,2,168,55,,1,overvote,overvote,Tulsi Gabbard,Pete Buttigieg,skipped
,2,168,74,,1,Joseph R. Biden,Elizabeth Warren,Tom Steyer,Bernie Sanders,overvote
,2,169,1,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,169,2,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,169,3,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,169,4,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,skipped,skipped
,2,169,5,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar
,2,169,7,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Tulsi Gabbard,Pete Buttigieg
,2,169,8,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg
,2,169,9,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg,Bernie Sanders
,2,169,10,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,169,11,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,169,12,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,169,13,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,169,14,,1,Joseph R. Biden,Pete Buttigieg,Amy Klobuchar,Elizabeth Warren,skipped
,2,169,6,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Michael R. Bloomberg,overvote
,2,170,1,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,Pete Buttigieg,Tulsi Gabbard
,2,170,2,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,170,3,,1,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar,Joseph R. Biden
,2,170,4,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,Amy Klobuchar,Pete Buttigieg
,2,170,5,,1,Joseph R. Biden,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar,Bernie Sanders
,2,170,6,,1,Tulsi Gabbard,Bernie Sanders,Elizabeth Warren,Michael R. Bloomberg,Joseph R. Biden
,2,170,7,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Michael R. Bloomberg,Amy Klobuchar
,2,170,8,,1,Bernie Sanders,Tulsi Gabbard,Elizabeth Warren,Joseph R. Biden,skipped
,2,170,9,,1,Tulsi Gabbard,Bernie Sanders,Elizabeth Warren,Undeclared,Undeclared
,2,170,10,,1,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Michael R. Bloomberg,Tom Steyer
,2,170,11,,1,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar,Joseph R. Biden
,2,170,12,,1,Bernie Sanders,Elizabeth Warren,Tulsi Gabbard,Michael R. Bloomberg,Joseph R. Biden
,2,170,13,,1,Bernie Sanders,Tulsi Gabbard,Tom Steyer,Elizabeth Warren,Michael R. Bloomberg
,2,170,14,,1,Bernie Sanders,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg
,2,170,15,,1,Bernie Sanders,Elizabeth Warren,Amy Klobuchar,Joseph R. Biden,skipped
,2,170,16,,1,Bernie Sanders,Elizabeth Warren,Amy Klobuchar,skipped,skipped
,2,170,17,,1,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders
,2,170,18,,1,Joseph R. Biden,Amy Klobuchar,Michael R. Bloomberg,Tom Steyer,Pete Buttigieg
,2,170,19,,1,Bernie Sanders,Tulsi Gabbard,Elizabeth Warren,Tom Steyer,Pete Buttigieg
,2,170,20,,1,Bernie Sanders,Joseph R. Biden,Michael R. Bloomberg,Tom Steyer,Tulsi Gabbard
,2,170,21,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar
,2,170,22,,1,Joseph R. Biden,Bernie Sanders,Elizabeth Warren,Pete Buttigieg,Amy Klobuchar
,2,170,23,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,170,24,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,skipped,skipped
,2,170,25,,1,Elizabeth Warren,Bernie Sanders,Joseph R. Biden,skipped,skipped
,2,170,26,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,170,27,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,170,28,,1,Joseph R. Biden,Amy Klobuchar,Pete Buttigieg,skipped,skipped
,2,170,29,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,170,30,,1,Bernie Sanders,Joseph R. Biden,skipped,skipped,skipped
,2,170,31,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,170,32,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,170,33,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,170,34,,1,Joseph R. Biden,Elizabeth Warren,skipped,skipped,skipped
,2,170,35,,1,Joseph R. Biden,skipped,skipped,skipped,skipped
,2,170,36,,1,Joseph R. Biden,Pete Buttigieg,skipped,skipped,skipped
,2,170,38,,1,Bernie Sanders,skipped,skipped,skipped,skipped
,2,170,39,,1,Bernie Sanders,Elizabeth Warren,Joseph R. Biden,skipped,skipped
,2,170,40,,1,Joseph R. Biden,Bernie Sanders,skipped,skipped,skipped
,2,170,41,,1,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders,Bernie Sanders
,2,170,42,,1,Joseph R. Biden,Elizabeth Warren,Amy Klobuchar,Pete Buttigieg,Bernie Sanders
,2,170,43,,1,Bernie Sanders,Elizabeth Warren,skipped,skipped,skipped
