"ballotID","ballot_type","countingGroup","district","districtType","precinct","precinctPortion","votingLocation","rank1","rank2","rank3","rank4","rank5"
"00005_00000_310673_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00005_00000_648698_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_063223_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_005837_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_128193_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00005_00000_492092_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_742600_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","WILLIAM EMMONS","CHRISTOPHER HAESSLY","EMMA MULVANEY-STANAK","skipped"
"00005_00000_647903_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","CHRISTOPHER HAESSLY","skipped"
"00005_00000_846080_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_283937_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","CHRISTOPHER HAESSLY","skipped","skipped"
"00005_00000_223032_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00005_00000_120253_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00005_00000_064556_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","skipped","skipped","skipped"
"00005_00000_130462_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_914281_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped"
"00005_00000_769949_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_175277_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_476120_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped","skipped"
"00005_00000_834414_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_493058_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00005_00000_711176_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_261071_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_416674_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_608296_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","Write-in","skipped","skipped","skipped"
"00005_00000_794249_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","skipped","skipped","skipped"
"00005_00000_802343_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_519383_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_614029_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","CHRISTOPHER HAESSLY","WILLIAM EMMONS","EMMA MULVANEY-STANAK","skipped"
"00005_00000_576585_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_288355_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","CHRISTOPHER HAESSLY","WILLIAM EMMONS","EMMA MULVANEY-STANAK","skipped"
"00005_00000_512154_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_721150_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped"
"00005_00000_082696_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_430736_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","CHRISTOPHER HAESSLY","skipped","skipped"
"00005_00000_916223_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_283398_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00005_00000_021221_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00005_00000_418927_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","WILLIAM EMMONS","CHRISTOPHER HAESSLY","skipped","skipped"
"00005_00000_013382_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_779028_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_878360_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_470568_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_505245_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_984156_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_439236_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","skipped","skipped","skipped"
"00005_00000_252909_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","WILLIAM EMMONS","skipped","skipped","skipped","skipped"
"00005_00000_113728_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","WILLIAM EMMONS","Write-in","EMMA MULVANEY-STANAK","skipped","skipped"
"00005_00000_727265_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_425423_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_986762_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped"
"00005_00000_767330_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00005_00000_664533_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","skipped","skipped","skipped"
"00005_00000_284811_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_425591_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","JOAN SHANNON","Write-in","skipped"
"00005_00000_647102_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","skipped","skipped","skipped"
"00005_00000_572040_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00005_00000_014007_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_949540_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","skipped","skipped","skipped"
"00005_00000_691227_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_483938_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00005_00000_398208_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_998225_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_041736_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_337430_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_012371_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_367475_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","WILLIAM EMMONS","CHRISTOPHER HAESSLY","EMMA MULVANEY-STANAK","skipped"
"00005_00000_683510_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_093798_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_155720_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","CHRISTOPHER HAESSLY","EMMA MULVANEY-STANAK","WILLIAM EMMONS","skipped"
"00005_00000_402482_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_960925_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_976343_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_521375_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_619525_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_456440_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00005_00000_621959_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","WILLIAM EMMONS","EMMA MULVANEY-STANAK","Write-in","skipped","skipped"
"00005_00000_025097_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_609539_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_055364_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_864172_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_452905_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_211608_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","WILLIAM EMMONS","CHRISTOPHER HAESSLY","skipped"
"00005_00000_009326_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_319084_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00005_00000_168662_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
"00005_00000_665841_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_984952_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_539906_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_488589_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_222356_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","WILLIAM EMMONS","CHRISTOPHER HAESSLY","EMMA MULVANEY-STANAK","skipped"
"00005_00000_956078_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","skipped","skipped","skipped"
"00005_00000_631989_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_768075_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","JOAN SHANNON","WILLIAM EMMONS","skipped"
"00005_00000_430450_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","WILLIAM EMMONS","CHRISTOPHER HAESSLY","skipped"
"00005_00000_358306_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","WILLIAM EMMONS","CHRISTOPHER HAESSLY","EMMA MULVANEY-STANAK","skipped"
"00005_00000_570479_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","Write-in","skipped","skipped","skipped"
"00005_00000_108077_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_952641_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","CHRISTOPHER HAESSLY","JOAN SHANNON","EMMA MULVANEY-STANAK","WILLIAM EMMONS","skipped"
"00005_00000_978919_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_025903_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_375987_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","skipped","skipped"
"00005_00000_056507_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped"
"00005_00000_640358_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","CHRISTOPHER HAESSLY","WILLIAM EMMONS","skipped","skipped"
"00005_00000_844339_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","skipped","skipped","skipped","skipped"
"00005_00000_811338_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","JOAN SHANNON","skipped","skipped","skipped","skipped"
"00005_00000_803622_","Ballot 7 - Type 7","City Election","SOUTH","DISTRICT","WARD 5 - CITY ONLY","WARD 5 - CITY ONLY","BURLINGTON, VT","EMMA MULVANEY-STANAK","JOAN SHANNON","skipped","skipped","skipped"
